,"Unnamed: 0","Id_x","R_x","Nome","Squadra_x","Pg","Mv","Mf","WeightedPerf","Name","Id_y","R_y","Squadra_y","Qt. Amantra","Qt. Imantra","Diff.","ComputedPrices"
483,483,,,,,,,,2.09338027680653,"JAGIELLO",4384,"C","Genoa",4,4,0,-8.25808454824749
484,484,,,,,,,,2.09338027680653,"HENDERSONL",4498,"C","Verona",4,4,0,-8.25808454824749
485,485,,,,,,,,2.09338027680653,"AGUDELO",4515,"C","Genoa",4,4,0,-8.25808454824749
284,284,2776,"A","YOUNES","Napoli",11,6.27,7.23,2.09289473684211,"YOUNES",2776,"W;A","Napoli",8,8,0,-8.26269063754052
15,15,112,"C","CASTRO","Cagliari",12,6.12,6.58,2.07789473684211,"CASTRO",112,"C;T","Cagliari",13,13,0,-8.40498858304154
195,195,2007,"D","WALLACE","Lazio",15,5.57,5.2,2.05263157894737,"WALLACE",2007,"Dc","Lazio",3,3,0,-8.6446482807275
62,62,306,"A","CERRI","Cagliari",14,5.61,5.5,2.02631578947368,"CERRI",306,"Pc","Cagliari",3,3,0,-8.89429379915039
129,129,572,"P","MERET","Napoli",14,6.18,5.46,2.01157894736842,"MERET",572,"Por","Napoli",14,15,-1,-9.03409528946716
89,89,405,"C","VALDIFIORI","SPAL",13,5.88,5.85,2.00131578947368,"VALDIFIORI",405,"C","SPAL",2,2,0,-9.13145704165209
50,50,262,"D","SANTON","Roma",13,5.69,5.77,1.97394736842105,"SANTON",262,"Dd;Ds;E","Roma",3,3,0,-9.39108838081183
37,37,235,"C","LAXALT","Milan",13,5.77,5.69,1.94657894736842,"LAXALT",235,"E","Torino",5,5,0,-9.65071971997157
21,21,141,"D","LAURINI","Fiorentina",13,5.81,5.65,1.93289473684211,"LAURINI",141,"Dd;E","Parma",7,7,0,-9.78053538955139
176,176,1891,"D","CECCHERINI","Fiorentina",13,5.77,5.65,1.93289473684211,"CECCHERINI",1891,"Dd;Dc","Fiorentina",6,6,0,-9.78053538955139
72,72,333,"C","CATALDI","Lazio",11,6.09,6.64,1.92210526315789,"CATALDI",333,"M;C","Lazio",6,6,0,-9.88289005210485
486,486,,,,,,,,1.87823756951559,"LUKAKUJ",1999,"E","Lazio",3,3,0,-10.299042230716
487,487,,,,,,,,1.87823756951559,"WALUKIEWICZ",4374,"Dc","Cagliari",3,3,0,-10.299042230716
488,488,,,,,,,,1.87823756951559,"HAYE",4474,"C;T","Lecce",3,3,0,-10.299042230716
489,489,,,,,,,,1.87823756951559,"TABANELLI",4476,"C;T","Lecce",3,3,0,-10.299042230716
490,490,,,,,,,,1.87823756951559,"GUSTAFSON",2057,"C;T","Torino",3,3,0,-10.299042230716
491,491,,,,,,,,1.87823756951559,"BORJAVALERO",172,"C","Inter",3,3,0,-10.299042230716
282,282,2773,"A","SPROCATI","Parma",12,5.67,5.92,1.86947368421053,"SPROCATI",2773,"W;A","Parma",6,6,0,-10.3821810889505
56,56,287,"D","CACERES","Juventus",12,5.79,5.75,1.81578947368421,"CACERES",287,"Dd;Dc","Fiorentina",4,4,0,-10.8914579465331
6,6,41,"P","MIRANTE","Roma",11,6.55,6.27,1.815,"MIRANTE",41,"Por","Roma",1,1,0,-10.8989473120858
71,71,332,"C","CANDREVA","Inter",11,6,6.27,1.815,"CANDREVA",332,"E;W","Inter",10,9,1,-10.8989473120858
48,48,254,"D","DIMARCO","Parma",11,6.14,6.23,1.80342105263158,"DIMARCO",254,"Ds;E","Inter",3,3,0,-11.0087913401918
272,272,2752,"D","RASMUSSEN","Empoli",13,5.31,5.27,1.80289473684211,"RASMUSSEN",2752,"Dc","Fiorentina",2,2,0,-11.0137842505602
103,103,472,"A","DESTRO","Bologna",9,6.28,7.56,1.79052631578947,"DESTRO",472,"Pc","Bologna",18,19,-1,-11.131117644219
187,187,1982,"A","PARIGINI","Torino",12,5.75,5.67,1.79052631578947,"PARIGINI",1982,"W","Torino",2,2,0,-11.131117644219
108,108,494,"C","BARRETO","Sampdoria",11,6.05,6.14,1.77736842105263,"BARRETO",494,"M;C","Sampdoria",5,5,0,-11.2559404034304
274,274,2758,"D","GUNTER","Genoa",12,5.67,5.62,1.77473684210526,"GUNTER",2758,"Dc","Verona",5,5,0,-11.2809049552727
318,318,2873,"A","TEODORCZYK","Udinese",12,5.67,5.62,1.77473684210526,"TEODORCZYK",2873,"Pc","Udinese",8,8,0,-11.2809049552727
60,60,299,"C","KHEDIRA","Juventus",10,6.1,6.7,1.76315789473684,"KHEDIRA",299,"C","Juventus",8,8,0,-11.3907489833788
492,492,,,,,,,,1.66309486222465,"LOFASO",2048,"T;A","Lecce",2,2,0,-12.3399999131846
493,493,,,,,,,,1.66309486222465,"ANDERSONA",4389,"T","Lazio",2,2,0,-12.3399999131846
494,494,,,,,,,,1.66309486222465,"DANZI",2726,"M;C","Verona",2,2,0,-12.3399999131846
495,495,,,,,,,,1.66309486222465,"CURCIO",4443,"Ds;E","Brescia",2,2,0,-12.3399999131846
496,496,,,,,,,,1.66309486222465,"VERA",4399,"Ds;E","Lecce",2,2,0,-12.3399999131846
497,497,,,,,,,,1.66309486222465,"TRIPALDELLI",4406,"Ds;E","Sassuolo",2,2,0,-12.3399999131846
498,498,,,,,,,,1.66309486222465,"PINNA",4454,"Dd;E","Cagliari",2,1,1,-12.3399999131846
499,499,,,,,,,,1.66309486222465,"FIAMOZZI",805,"Dd;E","Lecce",2,2,0,-12.3399999131846
500,500,,,,,,,,1.66309486222465,"SEMPRINI",4444,"Dd;Dc;E","Brescia",2,2,0,-12.3399999131846
501,501,,,,,,,,1.66309486222465,"GASTALDELLO",47,"Dc","Brescia",2,2,0,-12.3399999131846
502,502,,,,,,,,1.66309486222465,"ELYAMIQ",2664,"Dc","Genoa",2,1,1,-12.3399999131846
503,503,,,,,,,,1.66309486222465,"KUMBULLA",4495,"Dc","Verona",2,1,1,-12.3399999131846
504,504,,,,,,,,1.66309486222465,"RIGONIL",438,"C","Parma",2,2,0,-12.3399999131846
505,505,,,,,,,,1.66309486222465,"RAGATZU",4455,"A","Cagliari",2,2,0,-12.3399999131846
506,506,,,,,,,,1.66309486222465,"TUTINO",4507,"A","Verona",2,1,1,-12.3399999131846
507,507,,,,,,,,1.66309486222465,"ANTONUCCI",2657,"A","Roma",2,2,0,-12.3399999131846
249,249,2289,"D","DALBERT","Inter",11,5.73,5.73,1.65868421052632,"DALBERT",2289,"Ds;E","Fiorentina",3,3,0,-12.3818416915174
9,9,58,"C","DIAWARA","Napoli",11,5.82,5.64,1.63263157894737,"DIAWARA",58,"M;C","Roma",9,9,0,-12.628990754756
120,120,532,"A","FALCINELLI","Bologna",11,5.45,5.55,1.60657894736842,"FALCINELLI",532,"Pc","Bologna",5,5,0,-12.8761398179947
27,27,169,"D","TOMOVIC","Chievo",10,5.6,5.85,1.53947368421053,"TOMOVIC",169,"Dd;Dc","SPAL",4,4,0,-13.5127358899729
76,76,367,"C","BONAVENTURA","Milan",8,6.12,7.25,1.52631578947368,"BONAVENTURA",367,"C;W;T","Milan",18,18,0,-13.6375586491844
294,294,2793,"D","OPOKU","Udinese",11,5.45,5.23,1.51394736842105,"OPOKU",2793,"Dc","Udinese",2,2,0,-13.7548920428431
313,313,2855,"C","VIEIRA","Sampdoria",10,5.8,5.7,1.5,"VIEIRA",2855,"M;C","Sampdoria",4,4,0,-13.8872041676072
86,86,393,"D","LUPERTO","Napoli",10,5.65,5.65,1.48684210526316,"LUPERTO",393,"Ds;Dc","Napoli",3,3,0,-14.0120269268186
262,262,2653,"D","LYKOGIANNIS","Cagliari",10,5.5,5.55,1.46052631578947,"LYKOGIANNIS",2653,"Ds;E","Cagliari",4,4,0,-14.2616724452415
508,508,,,,,,,,1.44795215493371,"TREMOLADA",4450,"T","Brescia",1,1,0,-14.3809575956531
509,509,,,,,,,,1.44795215493371,"FAGIOLI",4465,"T","Juventus",1,1,0,-14.3809575956531
510,510,,,,,,,,1.44795215493371,"ROSSIF",2297,"Por","Atalanta",1,1,0,-14.3809575956531
511,511,,,,,,,,1.44795215493371,"DACOSTA",40,"Por","Bologna",1,1,0,-14.3809575956531
512,512,,,,,,,,1.44795215493371,"SARRM",42,"Por","Bologna",1,1,0,-14.3809575956531
513,513,,,,,,,,1.44795215493371,"ALFONSO",4440,"Por","Brescia",1,1,0,-14.3809575956531
514,514,,,,,,,,1.44795215493371,"ANDRENACCI",4441,"Por","Brescia",1,1,0,-14.3809575956531
515,515,,,,,,,,1.44795215493371,"CEROFOLINI",2294,"Por","Fiorentina",1,1,0,-14.3809575956531
516,516,,,,,,,,1.44795215493371,"BLEVE",4468,"Por","Lecce",1,1,0,-14.3809575956531
517,517,,,,,,,,1.44795215493371,"MILLI",4469,"Por","Lecce",1,1,0,-14.3809575956531
518,518,,,,,,,,1.44795215493371,"VIGORITO",2809,"Por","Lecce",1,1,0,-14.3809575956531
519,519,,,,,,,,1.44795215493371,"DONNARUMMAAN",216,"Por","Milan",1,1,0,-14.3809575956531
520,520,,,,,,,,1.44795215493371,"COLOMBI",412,"Por","Parma",1,1,0,-14.3809575956531
521,521,,,,,,,,1.44795215493371,"THIAMD",4485,"Por","SPAL",1,1,0,-14.3809575956531
522,522,,,,,,,,1.44795215493371,"ZACCAGNO",2270,"Por","Torino",1,1,0,-14.3809575956531
523,523,,,,,,,,1.44795215493371,"BERARDIA",4491,"Por","Verona",1,1,0,-14.3809575956531
524,524,,,,,,,,1.44795215493371,"BORGHETTO",4410,"Por","Verona",1,1,0,-14.3809575956531
525,525,,,,,,,,1.44795215493371,"RADUNOVIC",3,"Por","Verona",1,1,0,-14.3809575956531
526,526,,,,,,,,1.44795215493371,"ALASTRA",654,"Por","Parma",1,1,0,-14.3809575956531
527,527,,,,,,,,1.44795215493371,"RUSSOA",4518,"Por","Sassuolo",1,1,0,-14.3809575956531
528,528,,,,,,,,1.44795215493371,"LETICA",4520,"Por","SPAL",1,1,0,-14.3809575956531
529,529,,,,,,,,1.44795215493371,"AVOGADRI",4523,"Por","Sampdoria",1,1,0,-14.3809575956531
530,530,,,,,,,,1.44795215493371,"GEMELLO",4525,"Por","Torino",1,1,0,-14.3809575956531
531,531,,,,,,,,1.44795215493371,"ESPOSITOSE",4463,"Pc","Inter",1,1,0,-14.3809575956531
532,532,,,,,,,,1.44795215493371,"SALCEDOE",2304,"Pc","Verona",1,1,0,-14.3809575956531
533,533,,,,,,,,1.44795215493371,"ADORANTE",4387,"Pc","Parma",1,1,0,-14.3809575956531
534,534,,,,,,,,1.44795215493371,"RAUTI",4489,"Pc","Torino",1,1,0,-14.3809575956531
535,535,,,,,,,,1.44795215493371,"TUPTA",767,"Pc","Verona",1,1,0,-14.3809575956531
536,536,,,,,,,,1.44795215493371,"VIVIANIM",4451,"M;C","Brescia",1,1,0,-14.3809575956531
537,537,,,,,,,,1.44795215493371,"ROVELLA",4459,"M;C","Genoa",1,1,0,-14.3809575956531
538,538,,,,,,,,1.44795215493371,"STREFEZZA",4486,"E;W","SPAL",1,1,0,-14.3809575956531
539,539,,,,,,,,1.44795215493371,"TERZIC",4375,"Ds;E","Fiorentina",1,1,0,-14.3809575956531
540,540,,,,,,,,1.44795215493371,"GALLO",4502,"Ds;E","Lecce",1,1,0,-14.3809575956531
541,541,,,,,,,,1.44795215493371,"RANIERIL",4378,"Ds;Dc","Fiorentina",1,1,0,-14.3809575956531
542,542,,,,,,,,1.44795215493371,"BOUAH",4481,"Dd;E","Roma",1,1,0,-14.3809575956531
543,543,,,,,,,,1.44795215493371,"GILLI",4488,"Dd;E","Torino",1,1,0,-14.3809575956531
544,544,,,,,,,,1.44795215493371,"CRESCENZI",457,"Dd;Ds;E","Verona",1,1,0,-14.3809575956531
545,545,,,,,,,,1.44795215493371,"OKOLI",4432,"Dc","Atalanta",1,1,0,-14.3809575956531
546,546,,,,,,,,1.44795215493371,"MANGRAVITI",4504,"Dc","Brescia",1,1,0,-14.3809575956531
547,547,,,,,,,,1.44795215493371,"RIZZON",4392,"Dc","Genoa",1,1,0,-14.3809575956531
548,548,,,,,,,,1.44795215493371,"JORGESILVA",4467,"Dc","Lazio",1,1,0,-14.3809575956531
549,549,,,,,,,,1.44795215493371,"RICCARDID",4473,"Dc","Lecce",1,1,0,-14.3809575956531
550,550,,,,,,,,1.44795215493371,"GABBIA",4401,"Dc","Milan",1,1,0,-14.3809575956531
551,551,,,,,,,,1.44795215493371,"MINELLI",4480,"Dc","Parma",1,1,0,-14.3809575956531
552,552,,,,,,,,1.44795215493371,"BUONGIORNO",2724,"Dc","Torino",1,1,0,-14.3809575956531
553,553,,,,,,,,1.44795215493371,"CIPRIANO",4509,"Dc","Lazio",1,1,0,-14.3809575956531
554,554,,,,,,,,1.44795215493371,"COLLEYE",4435,"C;W;T","Atalanta",1,1,0,-14.3809575956531
555,555,,,,,,,,1.44795215493371,"ZENNARO",4383,"C;T","Genoa",1,1,0,-14.3809575956531
556,556,,,,,,,,1.44795215493371,"DEANGELIS",4490,"C;T","Torino",1,1,0,-14.3809575956531
557,557,,,,,,,,1.44795215493371,"AGOUME",4411,"C","Inter",1,1,0,-14.3809575956531
558,558,,,,,,,,1.44795215493371,"NICOLUSSICAVIGLIA",4349,"C","Juventus",1,1,0,-14.3809575956531
559,559,,,,,,,,1.44795215493371,"LUCASFELIPPE",4499,"C","Verona",1,1,0,-14.3809575956531
560,560,,,,,,,,1.44795215493371,"CAMBIAGHI",4436,"A","Atalanta",1,1,0,-14.3809575956531
561,561,,,,,,,,1.44795215493371,"CANGIANO",4483,"A","Bologna",1,1,0,-14.3809575956531
562,562,,,,,,,,1.44795215493371,"BAHLOULI",4508,"A","Sampdoria",1,1,0,-14.3809575956531
166,166,1852,"D","SPINAZZOLA","Juventus",9,6,6.11,1.44710526315789,"SPINAZZOLA",1852,"Ds;E","Roma",7,7,0,-14.3889916596371
41,41,244,"D","GHIGLIONE","Frosinone",9,5.83,5.94,1.40684210526316,"GHIGLIONE",244,"Dd;E","Genoa",4,3,1,-14.770949302824
29,29,173,"C","CAPEZZI","Empoli",10,5.65,5.3,1.39473684210526,"CAPEZZI",173,"M;C","Sampdoria",3,3,0,-14.8857862412986
1,1,11,"D","CONTI","Milan",9,5.78,5.83,1.38078947368421,"CONTI",11,"Dd;E","Milan",5,5,0,-15.0180983660627
299,299,2815,"P","TERRACCIANO","Fiorentina",10,6.35,5.05,1.32894736842105,"TERRACCIANO",2815,"Por","Fiorentina",1,1,0,-15.5099000373557
185,185,1976,"C","MAZZITELLI","Genoa",9,5.72,5.56,1.31684210526316,"MAZZITELLI",1976,"C","Sassuolo",2,2,0,-15.6247369758301
250,250,2290,"C","EYSSERIC","Fiorentina",8,5.94,6,1.26315789473684,"EYSSERIC",2290,"W;T","Fiorentina",4,4,0,-16.1340138334128
128,128,570,"P","KARNEZIS","Napoli",9,6.11,5.33,1.26236842105263,"KARNEZIS",570,"Por","Napoli",1,1,0,-16.1415031989654
34,34,218,"P","PERIN","Juventus",9,5.89,4.94,1.17,"PERIN",218,"Por","Juventus",1,1,0,-17.0177589686296
205,205,2076,"C","ROG","Napoli",7,6.07,6.29,1.15868421052632,"ROG",2076,"C","Cagliari",10,10,0,-17.1251065415514
281,281,2772,"D","DURMISI","Lazio",8,5.56,5.31,1.11789473684211,"DURMISI",2772,"Ds;E","Lazio",2,2,0,-17.5120570951068
181,181,1939,"A","LAPADULA","Genoa",6,5.67,6.08,0.96,"LAPADULA",1939,"Pc","Lecce",13,14,-1,-19.0099302056439
4,4,27,"C","GRASSI","Parma",6,5.83,5.83,0.920526315789474,"GRASSI",27,"C","Parma",7,7,0,-19.3843984832781
173,173,1872,"C","DESSENA","Cagliari",6,5.67,5.42,0.85578947368421,"DESSENA",1872,"E;M","Brescia",5,5,0,-19.9985264585983
267,267,2741,"C","PESSINA","Atalanta",5,6.1,6.3,0.828947368421053,"PESSINA",2741,"C","Verona",3,3,0,-20.2531648873896
252,252,2317,"A","BRIGNOLA","Sassuolo",5,5.8,6.2,0.81578947368421,"BRIGNOLA",2317,"A","Sassuolo",3,3,0,-20.377987646601
61,61,305,"C","STURARO","Genoa",5,5.7,6.1,0.802631578947368,"STURARO",305,"M;C","Genoa",6,6,0,-20.5028104058125
161,161,819,"A","FAVILLI","Genoa",5,5.7,5.9,0.776315789473684,"FAVILLI",819,"Pc","Genoa",3,3,0,-20.7524559242353
238,238,2243,"C","CICIRETTI","Parma",5,5.6,5.6,0.736842105263158,"CICIRETTI",2243,"W;T","Napoli",1,1,0,-21.1269242018696
163,163,1839,"A","EDERA","Bologna",5,5.5,5.4,0.710526315789474,"EDERA",1839,"A","Torino",3,3,0,-21.3765697202924
222,222,2172,"C","BARAK","Udinese",5,5.4,5.4,0.710526315789474,"BARAK",2172,"T","Udinese",10,10,0,-21.3765697202924
138,138,631,"C","VIVIANI","Frosinone",5,5.4,5.3,0.697368421052632,"VIVIANI",631,"M;C","SPAL",4,4,0,-21.5013924795038
162,162,824,"D","ADJAPONG","Sassuolo",4,6,6.62,0.696842105263158,"ADJAPONG",824,"Dd;E","Verona",3,3,0,-21.5063853898723
319,319,4302,"D","SIERRALTA","Parma",5,5.5,4.9,0.644736842105263,"SIERRALTA",4302,"Dd;Dc","Udinese",2,2,0,-22.0006835163495
132,132,606,"A","THEREAU","Cagliari",4,5.75,5.75,0.605263157894737,"THEREAU",606,"A","Fiorentina",1,1,0,-22.3751517939838
309,309,2841,"A","VLAHOVIC","Fiorentina",4,5.62,5.62,0.591578947368421,"VLAHOVIC",2841,"Pc","Fiorentina",3,3,0,-22.5049674635637
289,289,2787,"D","DICKMANN","SPAL",4,5.5,5.38,0.566315789473684,"DICKMANN",2787,"Dd;E","SPAL",3,3,0,-22.7446271612496
83,83,387,"P","REINA","Milan",4,6.38,5.12,0.538947368421053,"REINA",387,"Por","Milan",1,1,0,-23.0042585004093
106,106,490,"D","REGINI","SPAL",3,6,6,0.473684210526316,"REGINI",490,"Ds;Dc;E","Sampdoria",2,2,0,-23.623379386098
130,130,589,"C","BADU","Udinese",3,6,6,0.473684210526316,"BADU",589,"M;C","Verona",6,6,0,-23.623379386098
326,326,4333,"A","DESPODOV","Cagliari",3,5.67,5.67,0.447631578947368,"DESPODOV",4333,"A","Cagliari",2,2,0,-23.8705284493366
305,305,2833,"C","KULUSEVSKI","Atalanta",3,5.5,5.5,0.434210526315789,"KULUSEVSKI",2833,"C;T","Parma",4,4,0,-23.9978476637322
112,112,510,"P","PEGOLO","Sassuolo",3,6,4.5,0.355263157894737,"PEGOLO",510,"Por","Sassuolo",1,1,0,-24.7467842190008
141,141,640,"D","CHIRICHES","Napoli",2,6.25,6.25,0.328947368421053,"CHIRICHES",640,"Dc","Napoli",4,4,0,-24.9964297374236
67,67,318,"P","MARCHETTI","Genoa",4,5.75,3.12,0.328421052631579,"MARCHETTI",318,"Por","Genoa",1,1,0,-25.0014226477921
49,49,261,"D","RANOCCHIA","Inter",2,6,5.75,0.302631578947368,"RANOCCHIA",261,"Dc","Inter",3,2,1,-25.2460752558464
327,327,4338,"C","JANKOVIC","SPAL",2,6,5.75,0.302631578947368,"JANKOVIC",4338,"W;T","SPAL",3,3,0,-25.2460752558464
290,290,2788,"D","BREMER","Torino",2,5.75,5.5,0.289473684210526,"BREMER",2788,"Dc","Torino",4,4,0,-25.3708980150579
271,271,2747,"D","PAZ","Bologna",2,5.5,5.25,0.276315789473684,"PAZ",2747,"Ds;Dc","Bologna",1,1,0,-25.4957207742693
280,280,2770,"P","PROTO","Lazio",2,6,3.75,0.197368421052632,"PROTO",2770,"Por","Lazio",1,1,0,-26.2446573295378
266,266,2739,"D","RECA","Atalanta",1,6.5,6.5,0.171052631578947,"RECA",2739,"Ds;E","SPAL",3,3,0,-26.4943028479607
321,321,4325,"P","JANDREI","Genoa",1,6.5,5.5,0.144736842105263,"JANDREI",4325,"Por","Genoa",1,1,0,-26.7439483663835
331,331,4359,"A","PICCOLI","Atalanta",1,5.5,5.5,0.144736842105263,"PICCOLI",4359,"Pc","Atalanta",1,1,0,-26.7439483663835
335,335,4370,"C","PORTANOVA","Juventus",1,6,5.5,0.144736842105263,"PORTANOVA",4370,"C","Juventus",1,1,0,-26.7439483663835
178,178,1930,"P","PINSOGLIO","Juventus",1,5.5,3.5,0.092105263157895,"PINSOGLIO",1930,"Por","Juventus",1,1,0,-27.2432394032292
66,66,317,"P","GUERRIERI","Lazio",1,5.5,2.5,0.065789473684211,"GUERRIERI",317,"Por","Lazio",1,1,0,-27.492884921652
44,44,248,"P","BERNI","Inter",0,0,0,0,"BERNI",248,"Por","Inter",1,1,0,-28.1169987177091
82,82,385,"P","GABRIEL","Milan",0,0,0,0,"GABRIEL",385,"Por","Lecce",6,6,0,-28.1169987177091
87,87,395,"D","STRINIC","Milan",0,0,0,0,"STRINIC",395,"Ds;E","Milan",2,2,0,-28.1169987177091
123,123,543,"P","PADELLI","Inter",0,0,0,0,"PADELLI",543,"Por","Inter",1,1,0,-28.1169987177091
131,131,600,"C","VERRE","Sampdoria",0,0,0,0,"VERRE",600,"C;T","Verona",6,6,0,-28.1169987177091
134,134,611,"P","RAFAEL","Cagliari",0,0,0,0,"RAFAEL",611,"Por","Cagliari",2,1,1,-28.1169987177091
145,145,673,"P","PERISAN","Udinese",0,0,0,0,"PERISAN",673,"Por","Udinese",1,1,0,-28.1169987177091
164,164,1847,"D","CALDARA","Milan",0,0,0,0,"CALDARA",1847,"Dc","Milan",4,4,0,-28.1169987177091
182,182,1946,"P","ARESTI","Cagliari",0,0,0,0,"ARESTI",1946,"Por","Cagliari",1,1,0,-28.1169987177091
203,203,2073,"A","RAGUSA","Sassuolo",0,0,0,0,"RAGUSA",2073,"A","Verona",3,3,0,-28.1169987177091
204,204,2075,"C","CRISTOFORO","Fiorentina",0,0,0,0,"CRISTOFORO",2075,"M;C","Fiorentina",3,3,0,-28.1169987177091
212,212,2134,"P","FALCONE","Sampdoria",0,0,0,0,"FALCONE",2134,"Por","Sampdoria",1,1,0,-28.1169987177091
214,214,2146,"A","HAN","Cagliari",0,0,0,0,"HAN",2146,"Pc","Cagliari",3,3,0,-28.1169987177091
216,216,2163,"A","CORNELIUS","Atalanta",0,0,0,0,"CORNELIUS",2163,"Pc","Parma",7,7,0,-28.1169987177091
223,223,2174,"D","VENUTI","Fiorentina",0,0,0,0,"VENUTI",2174,"Dd;Ds;E","Fiorentina",5,5,0,-28.1169987177091
230,230,2193,"C","GONALONS","Roma",0,0,0,0,"GONALONS",2193,"M;C","Roma",4,4,0,-28.1169987177091
241,241,2271,"P","NICOLAS","Udinese",0,0,0,0,"NICOLAS",2271,"Por","Udinese",1,1,0,-28.1169987177091
254,254,2325,"A","KARAMOH","Inter",0,0,0,0,"KARAMOH",2325,"A","Parma",12,12,0,-28.1169987177091
276,276,2761,"P","VODISEK","Genoa",0,0,0,0,"VODISEK",2761,"Por","Genoa",1,1,0,-28.1169987177091
286,286,2781,"P","FUZATO","Roma",0,0,0,0,"FUZATO",2781,"Por","Roma",1,1,0,-28.1169987177091
287,287,2783,"D","BIANDA","Roma",0,0,0,0,"BIANDA",2783,"Dc","Roma",1,1,0,-28.1169987177091
292,292,2790,"P","ROSATI","Torino",0,0,0,0,"ROSATI",2790,"Por","Torino",1,1,0,-28.1169987177091
295,295,2794,"A","MICIN","Udinese",0,0,0,0,"MICIN",2794,"A","Udinese",1,1,0,-28.1169987177091
306,306,2835,"C","KINGSLEY","Bologna",0,0,0,0,"KINGSLEY",2835,"C;T","Bologna",3,2,1,-28.1169987177091
308,308,2839,"A","SOTTIL","Fiorentina",0,0,0,0,"SOTTIL",2839,"A","Fiorentina",4,3,1,-28.1169987177091
310,310,2852,"C","RICCARDI","Roma",0,0,0,0,"RICCARDI",2852,"C;T","Roma",1,1,0,-28.1169987177091
311,311,2853,"A","MONCINI","SPAL",0,0,0,0,"MONCINI",2853,"Pc","SPAL",5,5,0,-28.1169987177091
322,322,4327,"C","OLIVA","Cagliari",0,0,0,0,"OLIVA",4327,"M","Cagliari",3,3,0,-28.1169987177091
324,324,4331,"D","IBANEZ","Atalanta",0,0,0,0,"IBANEZ",4331,"Dc","Atalanta",2,2,0,-28.1169987177091
328,328,4346,"A","MILLICO","Torino",0,0,0,0,"MILLICO",4346,"A","Torino",1,1,0,-28.1169987177091
329,329,4351,"P","BRANCOLINI","Fiorentina",0,0,0,0,"BRANCOLINI",4351,"Por","Fiorentina",1,1,0,-28.1169987177091
330,330,4353,"C","MONTIEL","Fiorentina",0,0,0,0,"MONTIEL",4353,"T;A","Fiorentina",1,1,0,-28.1169987177091
332,332,4364,"C","GAETANO","Napoli",0,0,0,0,"GAETANO",4364,"T","Napoli",1,1,0,-28.1169987177091
333,333,4365,"D","CORBO","Bologna",0,0,0,0,"CORBO",4365,"Dc","Bologna",1,1,0,-28.1169987177091
334,334,4368,"A","JUWARA","Chievo",0,0,0,0,"JUWARA",4368,"A","Bologna",1,1,0,-28.1169987177091
336,336,4371,"A","RASPADORI","Sassuolo",0,0,0,0,"RASPADORI",4371,"Pc","Sassuolo",1,1,0,-28.1169987177091
